 75030 	 119680
 82503 	  52768
 94264 	 117081
122840 	  94908
 65863 	  52768
117951 	  92250
 31770 	 117951
  2332 	 117951
 43129 	  59539
 77153 	 100909
124080 	 105200
 91880 	 100909
 91880 	 124080
118768 	  94332
118768 	  53672
128974 	  28241
122945 	 125839
119617 	 105970
108273 	  52768
108273 	  85142
101749 	  50275
101749 	  82555
 52224 	 100909
122600 	  88141
 62268 	  94908
 62268 	 103677
 81262 	  28241
 81262 	  94785
 51767 	  53106
 51767 	  43129
105156 	 127221
 95409 	  95573
 95409 	  95603
 95409 	 127221
 77148 	 127221
 70314 	  94332
118432 	  65863
  2267 	  94332
  2267 	  53672
  2267 	   2996
107890 	 119717
 94005 	 127221
 94005 	 119717
 94005 	 124225
117950 	 121308
 31394 	  53672
126651 	  82555
126651 	 108174
 92509 	  58481
 74664 	 119680
119270 	 130665
126574 	  80370
126992 	 103733
124765 	 110974
102704 	 105970
102704 	 107458
102759 	  96113
 69636 	 103733
129520 	  90122
117925 	 119884
 93364 	 105733
 97373 	 119717
 97373 	  96223
 82662 	  82242
 64212 	  79768
128079 	 117951
128079 	 101544
130833 	 107802
114929 	 105815
 87194 	 103133
