128397 	   9595
 97838 	  81305
 95182 	  88141
 70752 	   9595
103813 	 127102
103813 	  39337
103813 	  39079
103813 	  91563
103813 	 128844
103813 	   8980
103813 	 130983
 66308 	   9595
 92250 	  88141
 51289 	  85402
 65863 	  88141
105970 	  59539
105970 	  52768
105970 	   2986
105970 	  28241
105970 	  82503
105970 	  53672
131017 	  78533
101510 	  75641
101510 	  72459
127855 	  85402
  4363 	  50275
  4363 	 105970
  4363 	 116115
 85890 	  72459
 67362 	  92014
 67362 	  94264
 93950 	  85402
 93950 	  75641
129960 	  82555
129960 	  91926
129960 	  65863
101892 	  75641
126216 	  85890
129434 	  81305
129434 	  85402
129434 	  75641
129434 	  85890
129434 	  81306
 91637 	  78533
102383 	  72459
 52894 	  85890
105733 	  75641
 43129 	  75641
  5103 	 127649
  5103 	 126216
116522 	  85402
116522 	  75641
116522 	  85890
  5133 	  72459
108127 	   9595
120065 	  39079
120065 	  91563
120065 	   8980
120065 	 130780
120065 	  92865
118768 	  75641
 85142 	  91563
 85142 	  78533
 85142 	  91926
 85142 	  94785
 85142 	   2332
 85142 	   5133
 85142 	 120065
128974 	  85402
128974 	  75641
128974 	  85890
 66221 	  92014
 66221 	 114379
 66221 	  94264
  2524 	  75641
 93866 	  81305
 93866 	  81306
 93866 	  69633
 93866 	  10274
 93866 	  79768
108273 	  75641
110588 	  77153
110588 	  69633
101749 	  85890
  1531 	  39079
  1531 	  91563
  1531 	   8980
  1531 	 130780
 64266 	  77153
 58416 	   9595
 58416 	  81306
 58416 	  69633
 52786 	  82555
 52786 	  91926
 52786 	 114535
 52786 	  65863
 52786 	  94785
 52786 	 120065
 52786 	 108273
117884 	  81305
117884 	  81306
117884 	  69633
117884 	  16404
124477 	  94785
124477 	 105413
 81262 	  85402
 81262 	  75641
 81262 	  85890
 81262 	  81306
 81262 	  69633
 81262 	  79768
 81262 	  16404
 81262 	  81262
 48486 	  75641
106697 	  72459
 74286 	  85890
 74286 	  69633
 65782 	   9595
119685 	   9595
119685 	  81306
119685 	  69633
119685 	  16404
128471 	  92014
128471 	 122022
128471 	 131151
128471 	  94264
128471 	 126216
 70314 	  75641
  2267 	  75641
101809 	 105413
101809 	  48486
 94015 	  85402
 94015 	  95336
 94015 	  62649
117213 	  69633
117213 	  16404
117950 	   9595
117950 	  81306
117950 	  69633
117950 	  16404
109086 	  72459
126974 	  81305
126974 	  72459
126974 	  81306
126974 	  69633
126974 	  16404
126974 	  81262
126974 	  48728
103091 	   5543
103091 	 131151
103091 	 126216
103091 	  52894
103091 	 108127
103091 	  58632
103091 	  58416
110898 	  39079
110898 	  91563
110898 	   8980
110898 	  92865
110898 	 117213
 61753 	  62649
 58883 	  68681
123022 	  68681
 31394 	  75641
123045 	  68681
123045 	  69633
123045 	  16404
123045 	  81262
123045 	  48728
126651 	  85890
 92509 	  85402
 92509 	  75641
 92509 	  85890
100172 	  77153
108160 	  67993
 91740 	   5133
 91740 	  79310
 91740 	  48486
 91740 	  82242
103733 	  72459
 86131 	  68681
 86131 	  69633
 86131 	  81262
 86131 	  48728
119890 	  72459
127382 	  92014
127382 	  39079
127382 	  91563
127382 	  70752
127382 	   8980
127382 	 130780
127382 	  92865
127382 	  94264
127382 	 116898
127382 	 105156
127382 	  94015
127382 	 117213
127382 	  93696
127382 	 121157
127382 	  50309
117924 	  72459
 62617 	  85402
 62617 	  95336
 62617 	  62649
 62617 	  61753
 62617 	  60615
 96495 	  75641
 96495 	  77153
 90122 	  85890
 90122 	  65192
 90122 	  77148
 90122 	  60615
102704 	  85890
124365 	  82555
124365 	  82246
124365 	 114535
124365 	  65863
124365 	  94785
124365 	 108273
124365 	 105413
124365 	  48486
124365 	 105523
108883 	  77153
108883 	  77148
128822 	  85402
128822 	  77153
 95748 	   2996
 76053 	 114379
 97464 	  91563
 97464 	  91926
 97464 	  94785
 97464 	   8179
 97464 	   5133
 97464 	 120065
 97464 	 105413
 97464 	  48486
 97464 	 121308
 97464 	 109086
 97464 	   2268
 97464 	   7854
 52076 	  96113
 52076 	  94785
 52076 	 105413
 52076 	  48486
 34899 	  69636
129520 	  67993
 50841 	   9595
 50841 	  67993
117925 	  81305
117925 	  81306
117925 	  68681
117925 	  69633
117925 	  10274
117925 	  16404
117925 	  81262
117925 	  48728
117925 	  86570
117925 	  69636
 93364 	  68681
111453 	  85402
111453 	  85890
111453 	  77153
111453 	  67993
 82662 	  88141
 82662 	  81305
 82662 	  85402
 82662 	  75641
 82662 	  85890
 82662 	  81306
 82662 	  69633
 82662 	  81262
 82662 	  48728
 82662 	  59944
 82662 	  86570
 82662 	  69636
 82662 	  34899
 89982 	  81305
 89982 	  72459
 89982 	  68681
 89982 	  69633
 89982 	  69636
 42495 	  85890
122396 	  60615
130833 	  81305
130833 	  81306
130833 	  68681
130833 	  69633
130833 	  16404
130833 	  81262
130833 	  48728
130833 	  80885
130833 	  86570
130833 	  69636
114929 	  90406
 58385 	   9595
 58385 	  85402
 58385 	  95336
 58385 	  69633
 58385 	  62649
 58385 	  67993
 58385 	  61753
 58385 	  60615
 58385 	  69636
 58385 	  34899
105144 	  60615
 69502 	   9595
 69502 	  69633
 69502 	  60615
  8991 	  44074
  3476 	  85402
  3476 	  85890
  3476 	  59944
122256 	  72459
122256 	  69636
