 94927 	  92753
102503 	 205919
101510 	  52768
101510 	   2986
101510 	  94332
101510 	  53672
 85890 	  59539
 85890 	  44074
 58481 	 205919
129960 	  53106
105733 	  44074
105733 	  67362
125839 	  67846
116522 	  90147
116522 	  94785
118768 	  44074
128974 	  90147
128974 	 114673
  3208 	  80370
  3208 	  51289
  3208 	  70646
 10274 	  80370
119112 	  69633
  2524 	  44074
  2524 	   5103
 93866 	  78533
 93866 	   2332
 93866 	   8179
 93866 	  76449
108273 	  44074
108273 	 103296
 62649 	   5133
 62649 	  79310
 52786 	  53106
 81262 	   5133
 48486 	   2986
 48486 	  44074
106697 	 108273
 74286 	  95182
124177 	  44074
124177 	  67362
124177 	   5103
124177 	  37931
 51767 	  81306
 51767 	  16404
 96223 	  80370
 96223 	  51289
 96223 	  70646
 70314 	  44074
 70314 	 103296
118432 	 108273
  2267 	  44074
  2267 	 103296
  2267 	  65782
 48728 	 116522
109086 	 108273
 58883 	  78533
 58883 	   2332
 58883 	  76449
 58883 	 108273
 58883 	  74286
 58883 	  76438
 58883 	 105523
121157 	  51289
 31394 	  59539
 31394 	   2986
 31394 	  44074
 31394 	 103296
 31394 	  65782
 81503 	 105733
126651 	  95182
 92509 	  90147
 92509 	  90137
 75661 	 108273
 66563 	  78533
 66563 	   2332
 66563 	  76449
 66563 	  74286
 66563 	  76438
 66563 	 105523
 59944 	  80370
 59944 	  51289
 59944 	  70646
103733 	 108273
103733 	 119884
103733 	  62878
126574 	 205919
126574 	  10274
126574 	  70314
126574 	  80885
126574 	  86131
119890 	 108273
119890 	 119884
119890 	  62878
117924 	 108273
117924 	 119884
117924 	  62878
 97464 	   2524
 34899 	 129421
117925 	  78533
117925 	   2332
117925 	  76449
117925 	  74286
117925 	  76438
117925 	 105523
117925 	  74664
117925 	  41611
117925 	  62617
 93364 	 116540
 82662 	   5133
 64212 	  80370
 64212 	  70646
 89982 	 114535
 89982 	  65863
 89982 	   8179
 89982 	 108273
 89982 	   2267
 89982 	  94005
 89982 	 105523
 89982 	   2268
 89982 	  66563
 89982 	   7854
 89982 	 107802
130833 	  78533
130833 	   2332
130833 	  42495
130531 	  43129
130531 	  28201
122256 	 108273
122256 	  62878
122256 	 107802
