  9595 	   9595
100617 	   9595
118052 	   9595
 96511 	   9595
117976 	   9595
110641 	  96511
110641 	 110641
 90154 	   9595
 90154 	   4793
 90154 	  90154
 50275 	  81305
 93163 	   9595
 93163 	  81305
119680 	   9595
 91563 	   9595
130665 	   9595
 95573 	  96511
 95573 	 110641
 95573 	  93163
 97838 	 100617
 97838 	 130387
 97838 	   4793
 97838 	 102380
 97838 	  39337
 97838 	  90154
 97838 	 128397
 97838 	  80076
 97838 	 126869
 80370 	   9595
 80370 	  81305
 80370 	  82555
106302 	   4793
128844 	  82555
128844 	  95182
106205 	   9595
106205 	   4793
106205 	  90154
127533 	   9595
127533 	  81305
127533 	 205919
110571 	   9595
109693 	  82555
122022 	   9595
122022 	  81305
 18307 	   9595
  8980 	   9595
  8980 	  81305
 91848 	   9595
 91848 	  92753
 91848 	   4793
 91848 	  81305
 91848 	  95182
125052 	   9595
129131 	  81305
129131 	 205919
131018 	  81305
131018 	  82555
131018 	  95182
126626 	  82555
126626 	 105200
126626 	 125052
  9967 	  81305
  9967 	 205919
113027 	   9595
113027 	   4793
113027 	  81305
113027 	 205919
113027 	  95182
113027 	   9967
124999 	   4793
124999 	  90154
124999 	   9967
130983 	 100617
130983 	 118052
130983 	   4793
130983 	  90154
130983 	  93163
130983 	 119680
130983 	 126869
130983 	  62372
130983 	 114621
130983 	  18307
130983 	  96738
130983 	 131018
130983 	   9967
 93171 	  81305
114379 	  82555
131151 	  82246
102278 	 124999
 65408 	  82246
103813 	  50275
103813 	  82555
103813 	 105200
103813 	  28241
103813 	  82246
127649 	   9595
127649 	  82246
 95603 	  82246
 63310 	 106567
 63310 	 100617
 63310 	 113401
 63310 	  94908
 63310 	  94927
 63310 	 118052
 63310 	  96511
 63310 	 130387
 63310 	 117891
 63310 	  39337
 63310 	 110641
 63310 	  93163
 63310 	 119680
 63310 	 128397
 63310 	 130665
 63310 	  95573
 63310 	  80076
 63310 	 126869
 63310 	 126040
 63310 	  62372
 63310 	 106302
 63310 	 105200
 63310 	 127533
 63310 	 110571
 63310 	  88333
 63310 	  18307
 63310 	  96738
 63310 	 130780
 63310 	 125052
 63310 	 107934
 63310 	 131018
 63310 	 126200
 63310 	 126626
 63310 	 124999
 63310 	  51213
 63310 	  29716
 63310 	 101280
 63310 	 103813
 63310 	  95603
 10217 	  92014
 10217 	 125052
 10217 	 124999
 10217 	 126721
 10217 	 127649
 90147 	  85402
 95442 	   9595
 95442 	  10217
  7012 	   4793
  7012 	   9967
117081 	   9595
117081 	  81305
117081 	  10217
 92865 	  10217
  5646 	   9595
  5646 	   4793
  5646 	 105455
  5646 	   9967
  5646 	  10217
 92250 	 106567
 92250 	 100617
 92250 	 113401
 92250 	  94908
 92250 	  94927
 92250 	 118052
 92250 	  96511
 92250 	 130387
 92250 	   4793
 92250 	 117891
 92250 	  39337
 92250 	 117976
 92250 	 110641
 92250 	  90154
 92250 	  50275
 92250 	  93163
 92250 	 119680
 92250 	 128397
 92250 	 100225
 92250 	 130665
 92250 	  95573
 92250 	  80076
 92250 	 126869
 92250 	 126040
 92250 	  62372
 92250 	  76155
 92250 	  75030
 92250 	 106302
 92250 	 127533
 92250 	 110571
 92250 	 114621
 92250 	  88333
 92250 	  18307
 92250 	  96738
 92250 	 130780
 92250 	  91848
 92250 	 125052
 92250 	 131018
 92250 	 126200
 92250 	 126626
 92250 	   9967
 92250 	 113027
 92250 	 124999
 92250 	 114379
 92250 	  51213
 92250 	  29716
 92250 	 101280
 92250 	 103813
 92250 	  85402
 92250 	  95603
 92250 	  63310
 92250 	  90147
 92250 	   7012
 92250 	  92865
 92250 	   5646
 94332 	  10217
 31490 	 110641
 31490 	  93163
 31490 	  39079
 31490 	 110571
 31490 	  88333
 31490 	  70752
 31490 	 125052
 31490 	 113027
 31490 	 124999
114535 	   9595
114535 	 205919
114535 	  82555
114535 	  95182
114535 	  10217
114535 	  82503
 96113 	   9595
 96113 	   4793
 96113 	  81305
 96113 	 205919
 96113 	  95182
 96113 	   9967
 96113 	  82246
 96113 	  65408
 96113 	  10217
 96113 	  82503
 96113 	  69026
129859 	  10217
129859 	  82503
102078 	  82555
102078 	  10217
102078 	  82503
102503 	  94908
102503 	  94927
102503 	  96511
102503 	 117891
102503 	 119680
102503 	 106302
102503 	 131018
102503 	  85402
102503 	  96113
 51289 	   9595
 51289 	  81305
 51289 	 205919
 51289 	  82555
 51289 	  65408
 51289 	  10217
 51289 	  82503
 51289 	  69026
111407 	  10217
111407 	  82503
122840 	   9595
122840 	  81305
122840 	 205919
122840 	  10217
122840 	  82503
122840 	  69026
100909 	  90154
100909 	  85402
 65863 	 100617
 65863 	  94908
 65863 	 110641
 65863 	 125052
 65863 	 126626
 65863 	 124999
 65863 	  85402
 65863 	  96113
 65863 	 129859
108185 	  82555
108185 	  10217
108185 	  82503
108185 	  51289
 99477 	   9595
 99477 	  82246
 99477 	  10217
 99477 	  82503
117951 	   9595
117951 	  10217
105970 	 105200
105970 	  82246
105970 	  92250
105970 	 129859
 75641 	   4793
 75641 	  81305
 75641 	  95182
 75641 	  65408
 75641 	  82503
 75641 	  69026
 75641 	  53672
129134 	  10217
129134 	  82503
131017 	  82555
131017 	  82246
131017 	  10217
101510 	 125052
127855 	  10217
127855 	  66308
127855 	  82503
116115 	  10217
116115 	  82503
127451 	  81305
127451 	  10217
127451 	  82503
127451 	  51289
  4363 	  82246
  4363 	  82503
  4363 	  51289
 85890 	  85402
 67362 	 106567
 67362 	  92753
 67362 	  59539
 67362 	 102380
 67362 	  50275
 67362 	 119680
 67362 	 128397
 67362 	  82555
 67362 	  52768
 67362 	   5543
 67362 	 105200
 67362 	  15511
 67362 	  66388
 67362 	 114621
 67362 	 122022
 67362 	 125052
 67362 	 105455
 67362 	 124999
 67362 	  28241
 67362 	  82246
 67362 	  93171
 67362 	 131151
 67362 	 102278
 67362 	 127649
 67362 	  66308
 67362 	  91926
 67362 	   7012
 67362 	 117081
 67362 	  92250
 67362 	  82503
 67362 	  31490
 67362 	  96113
 67362 	 129859
 67362 	  51289
 67362 	 111407
 67362 	 113290
 67362 	  65863
 67362 	  53672
 67362 	 105970
 67362 	 129134
 67362 	 131017
 67362 	  44074
 67362 	  67362
 31770 	  10217
 31770 	  82503
119111 	  82555
119111 	  31770
119325 	   9595
119325 	  10217
119325 	  82503
119325 	  31770
129644 	  82555
129644 	  90147
129644 	  31770
 93950 	   4793
 93950 	   9967
 58481 	  85402
 58481 	  31770
 70646 	  10217
 70646 	  82503
118363 	  82555
 53106 	  82503
105815 	  31770
129960 	 130387
129960 	 110641
129960 	  50275
129960 	 110571
129960 	  88333
129960 	 130780
129960 	 125052
129960 	 126200
129960 	 124999
129960 	  95603
129960 	  92250
129960 	 129859
129960 	 113290
129960 	 100909
129960 	 129134
 81306 	  10217
 81306 	  82503
101892 	  31770
130986 	   4793
130986 	   9967
130986 	  10217
130986 	  31770
 85972 	  10217
 85972 	  82503
 94785 	   9595
 94785 	  10217
 94785 	  82503
 94785 	  31770
115173 	   9595
115173 	  81305
115173 	 205919
115173 	  10217
115173 	  82503
115173 	  69026
115173 	  81306
104295 	   9595
104295 	 205919
104295 	  82503
104295 	  31770
104295 	  81306
124419 	  10217
124419 	  82503
124419 	  51289
128492 	  82555
128492 	  31770
  2332 	  82246
  2332 	  10217
  2332 	  82503
122251 	  82246
122251 	  10217
122251 	  82503
122251 	  51289
 52894 	   9595
 52894 	  85402
 52894 	  10217
 52894 	  82503
105733 	  31770
103296 	 127102
103296 	  92014
103296 	 128844
103296 	 125052
103296 	 105455
103296 	 124999
103296 	 130983
103296 	  82246
103296 	 126721
103296 	  66308
103296 	  82503
103296 	  94264
103296 	 127855
103296 	  93950
103296 	 129960
 72992 	   9595
 72992 	  81305
 72992 	  82555
 72992 	  82246
 72992 	  10217
 72992 	  90147
 72992 	  82503
 72992 	  53672
 72992 	  72992
  2911 	  82246
  2911 	  10217
  2911 	  82503
 16479 	 110641
 16479 	  50275
 16479 	  82555
 16479 	 105200
 16479 	 125052
 16479 	 124999
 16479 	  28241
 16479 	  92250
 16479 	 129859
 65887 	   4793
 65887 	  82555
 65887 	  95182
 65887 	   9967
 65887 	  82246
 65887 	  65408
 65887 	  10217
 65887 	  82503
 65887 	  53672
 65887 	  31770
 65887 	  72992
 65887 	  65887
 36327 	  10217
 36327 	  82503
130217 	  82555
128762 	   9595
128762 	  81305
128762 	 205919
128762 	  10217
128762 	  82503
128762 	  69026
128762 	  31770
125839 	  82555
 43129 	  85402
 43129 	  10217
 43129 	  31770
  5103 	 106567
  5103 	 110641
  5103 	  93163
  5103 	 128397
  5103 	   5543
  5103 	 105200
  5103 	 125052
  5103 	 113027
  5103 	 124999
  5103 	   7012
  5103 	 117081
  5103 	  92250
  5103 	 129859
  5103 	 111407
  5103 	  65863
