 93163 	  96511
100225 	 110641
127533 	  94927
127533 	 117891
 85402 	  80370
113290 	  80370
119325 	 106302
 93950 	   4363
 70646 	 101510
118363 	  94332
 81306 	 119325
 85972 	 110571
124419 	 110571
  2332 	 101510
  2911 	  85402
130217 	 101892
128762 	 106302
  2622 	 129134
 96012 	 106302
  2251 	  65863
103677 	 130665
103677 	 126626
  1531 	  31770
  1531 	  95336
 34379 	  96511
 34379 	 129644
 34379 	 125839
 34379 	 111666
116898 	 128397
119717 	  95781
 99213 	 128974
 98469 	  96511
 98469 	 119680
 98469 	 129644
 98469 	 125839
 98469 	 111666
121308 	 122600
128471 	  79768
  3715 	  94927
  3715 	 117891
  3715 	 129434
  3715 	 128492
  3715 	 122600
 87759 	 119680
 87759 	 106302
 87759 	  96012
 87759 	 119617
 87759 	 124477
 87759 	  95409
 87759 	 119685
109399 	  95336
 86335 	  95336
 61797 	  98469
 94015 	 126216
117213 	  75566
 94005 	 106205
117950 	  93163
129421 	  96511
129421 	 131018
110898 	  95336
123022 	 128397
123022 	 126200
122171 	 103133
 75661 	  75566
 77586 	 115883
 74664 	  96511
 74664 	 129644
 74664 	 125839
 74664 	 111666
 74664 	  95409
100737 	 106205
100737 	  99455
100737 	 102481
119270 	 110571
119270 	 115258
126646 	 101510
103038 	 106302
103038 	  95781
103038 	 119685
103038 	 106244
126574 	  69513
 66058 	 110641
 66058 	 122600
126274 	 131018
 62617 	 127382
128707 	 100142
101248 	  99477
101248 	  99455
 97187 	  66058
131601 	  99477
131601 	  99455
131601 	 102481
 97422 	 126248
113068 	 119680
113068 	 113610
 95748 	  78533
 90406 	 115883
124281 	 124177
105591 	 102503
105591 	 102704
128928 	 128397
