 92250 	  81305
 92250 	 205919
 92250 	  80370
102503 	   9595
 58481 	   9595
 58481 	  82503
  3208 	  82503
 10274 	  82503
 83275 	  81305
 83275 	  10274
124477 	  82503
124477 	  62268
100142 	  81306
100142 	  69633
100142 	  16404
 96223 	  82503
101809 	  82503
101809 	  62268
121157 	  82503
  2268 	   5103
  2268 	   2996
  2268 	  81503
 59944 	  82503
 99548 	  82503
 99548 	  62268
126574 	  82503
124365 	  82503
124365 	  62268
 97464 	  51767
 52076 	  43129
 50841 	   2996
 50841 	  37931
 50841 	  81503
111453 	  34899
 64212 	  82503
130531 	  51767
