102278 	  95182
100909 	 114535
 70646 	 117951
 70646 	 119111
  2332 	 117951
  2332 	 119111
  2911 	  72992
 91880 	  94908
 91880 	 100909
 91880 	 124080
 73957 	 118052
 85142 	  81306
  3208 	 205919
 10274 	  81305
 10274 	 205919
 52224 	 103133
103677 	 110571
124477 	  81305
124477 	  10274
 51767 	  53106
 77148 	 124225
 96223 	 205919
 87759 	  96511
109399 	  72992
109399 	  16479
 86335 	  72992
 86335 	  16479
117213 	  65863
 94005 	  95603
 94005 	 119717
 94005 	  96223
 94005 	  95790
121157 	 205919
121157 	  10274
123045 	  65863
123045 	   2267
 75661 	 114535
 75661 	   2268
 77586 	 100909
 77586 	 115220
128300 	 118052
 59944 	  81305
 59944 	 205919
 99548 	  79768
 99548 	  70314
 99548 	  31394
 86131 	  65863
 86131 	  66563
126574 	  80370
126992 	 124177
128975 	 128974
113068 	 131018
 90406 	 100909
 90406 	 115220
 69636 	  96495
 69636 	 108883
 97373 	  96223
 64212 	 205919
 64212 	  79768
 64212 	  80885
128079 	 117951
128079 	 119111
 87194 	 100909
 87194 	 104295
 87194 	 101749
 87194 	 115220
 87194 	 112063
