 81305 	  59539
 91563 	  90154
130665 	  90154
127242 	  90154
127242 	 130665
127242 	  80076
 62372 	  90154
 15511 	  78533
114621 	  90154
103813 	  78533
101160 	  90154
 82503 	  90154
114535 	  90154
102078 	  78533
105970 	  78533
129134 	  90154
129134 	  85402
131017 	  78533
101510 	  80076
101510 	  66388
101510 	  72459
  4363 	  59539
  4363 	  78533
  4363 	  96113
  4363 	 131017
 81306 	  90154
 91637 	  78533
122251 	  59539
105733 	  85890
 72992 	  78533
 72992 	   2332
  2911 	  59539
 97207 	  90154
  5133 	  90154
  5133 	  80076
  5133 	  66388
  5133 	 126626
  5133 	 102503
  5133 	  75641
  5133 	  72459
  5133 	 101510
  5133 	   2911
120065 	  78533
 66221 	  59539
 66221 	 100225
 66221 	  78533
 66221 	  96738
 66221 	 130780
 66221 	 117951
 66221 	 101892
 66221 	 124419
 66221 	 103296
 66221 	  97207
119112 	  65192
 93866 	  66388
 93866 	  75641
 93866 	  68681
 93866 	  16479
115606 	  90154
115606 	  85402
115606 	  85890
115606 	  65192
 92527 	  65192
  1531 	  95573
  1531 	  78533
  1531 	 130780
  1531 	  94332
  1531 	 131017
  1531 	 101892
  1531 	  76449
127221 	  90154
127221 	  65192
106697 	  90154
106697 	  80076
106697 	  66388
106697 	 102503
106697 	  75641
106697 	  72459
106697 	 101510
106697 	  85890
106697 	   2911
106697 	  62649
 28201 	  59539
 28201 	 101892
 70314 	  75641
126248 	  65192
 95790 	  90154
 95790 	  65192
109399 	  59539
109399 	 103296
 86335 	 103296
 94005 	  65192
109086 	  90154
109086 	  80076
109086 	  66388
109086 	 126626
109086 	 102503
109086 	  75641
109086 	  72459
109086 	 101510
109086 	   2911
109086 	  62649
 79171 	  65192
126974 	  80076
126974 	  97838
126974 	  66388
126974 	  99902
126974 	  31490
126974 	  72459
126974 	 101510
126974 	   2911
126974 	  99455
126974 	  65978
105523 	  85402
105523 	  85890
105523 	  65192
105523 	  62649
110898 	  59539
110898 	  95573
110898 	  78533
110898 	 114621
110898 	 131018
110898 	  94332
110898 	  44074
110898 	 101892
110898 	 103296
110898 	  76449
110898 	 120998
110898 	  74286
110898 	   3715
110898 	 118432
110898 	  76438
110898 	 129421
123022 	  85890
123022 	  65192
100172 	  65192
103733 	  90154
103733 	  80076
103733 	  66388
103733 	 102503
103733 	  75641
103733 	  72459
103733 	 101510
103733 	  85890
103733 	   2911
103733 	  62649
103733 	  61753
108765 	  65192
119270 	 105523
126048 	  90154
126048 	  62649
126048 	  61753
119890 	  80076
119890 	  66388
119890 	 102503
119890 	  72459
119890 	 101510
119890 	   2911
119890 	  74885
 41611 	  65192
 41611 	  61753
127382 	  59539
127382 	  95573
127382 	  78533
127382 	 130780
127382 	 127649
127382 	 124419
127382 	 103296
127382 	  76449
127382 	 120998
127382 	  74286
127382 	 123976
127382 	  76438
127382 	 124881
127382 	 105523
127382 	 129421
127382 	  74664
127382 	  99548
127382 	  41611
117924 	  80076
117924 	  66388
117924 	 102503
117924 	  72459
117924 	 101510
117924 	  85890
117924 	   2911
117924 	  65192
117924 	  74885
117924 	  61753
117924 	  60615
 62617 	  90154
 62617 	  85402
 62617 	  62649
 62617 	  61753
 62617 	  60615
128707 	  90154
126992 	  90154
126992 	  65192
126992 	  62649
 96495 	  75641
101248 	  60615
 90122 	  85402
 90122 	  85890
 90122 	  65192
 66016 	  78533
131601 	  65192
 94367 	  65192
108883 	  90154
108883 	  85402
108883 	  85890
108883 	  65192
108883 	  62649
108883 	  61753
108883 	  60615
128822 	  60615
 76053 	  95573
 76053 	  78533
 76053 	 110268
 76053 	  96113
 76053 	 116522
 76053 	  76123
 76053 	 111569
 69636 	  65192
 69636 	  60615
 34899 	  66388
 34899 	  72459
117925 	  90154
117925 	  85890
117925 	  68681
117925 	  65192
117925 	  15972
117925 	  62649
117925 	  86335
117925 	  61797
117925 	  79171
117925 	  61753
 98813 	  74885
 97373 	  90154
 97373 	  60615
 89982 	  68681
 89982 	   2911
105591 	  90154
128928 	  60615
128928 	  34899
118243 	  65192
 58385 	  68681
105144 	  65192
105144 	  60615
  8991 	  78533
  8991 	  44074
  8991 	  76449
  8991 	  74286
  8991 	  76438
  8991 	 105523
  8991 	  74664
  8991 	  41611
  8991 	  62617
  8991 	  73555
122256 	   2911
