117976 	  94908
 91563 	  96511
100225 	  94908
 75030 	 119680
 66388 	 117891
  8980 	 126040
131018 	 126869
 29716 	 106567
110268 	 101280
127649 	 131018
122840 	 110641
122840 	 110571
108185 	 101280
129134 	 130387
129134 	 126200
 72459 	 100225
116115 	 130780
116115 	 129859
116115 	 129134
 85890 	 114535
 31770 	 117976
119325 	 126626
101544 	 118052
130986 	  58481
 85972 	 110641
 85972 	 127533
 94785 	 130665
 94785 	 126626
115173 	 130665
115173 	 126626
104295 	 110641
124419 	 127533
  2332 	 118052
 36327 	 103813
 36327 	  99477
 77153 	 100909
  2622 	 127451
 91880 	 125839
120065 	  16479
 96012 	 101280
111666 	 106567
111666 	  94908
111666 	 103813
111666 	  99477
111666 	 124080
129208 	 110268
 79310 	 100225
 79768 	 100617
 79768 	  99477
 79768 	 102383
 65192 	  99902
107458 	 104295
107458 	 130217
114259 	 110641
114259 	 122945
102481 	 118052
 15972 	 110571
 15972 	 103813
 15972 	 100909
 15972 	 124080
 15972 	 103133
 92527 	 130665
 92527 	 126626
 92527 	  99455
  2251 	 114535
 52224 	 110641
 52224 	 127533
 52224 	 125990
 52224 	 110588
103677 	  94908
103677 	 106302
103677 	 100909
103677 	 101749
103677 	 103677
 62268 	  94908
 62268 	 129434
 62268 	 103677
 16404 	 129644
 16404 	 104295
 16404 	  98252
 16404 	 101749
111297 	  94908
111297 	 103677
127221 	  98252
127221 	  99455
127221 	 122600
127221 	 124477
127221 	 127221
 95781 	 106697
 51767 	  43129
105156 	  96511
105156 	 100225
119717 	 106697
 98469 	 106302
121308 	  94908
121308 	  94927
121308 	 110571
121308 	 129434
121308 	 124080
121308 	 103677
  3715 	 100909
  3715 	 110588
 87759 	 126626
 87759 	 129644
 87759 	 115173
 87759 	 104295
 87759 	 124419
 87759 	 103133
 87759 	 106697
126248 	  94908
126248 	  94927
126248 	 100909
126248 	 129644
126248 	 125839
126248 	 124080
126248 	 103677
126248 	  95409
102995 	 102078
   514 	  69026
 86335 	  85890
 94005 	 110641
 94005 	 110571
 94005 	 124477
 94005 	 127221
 94005 	  95409
 65978 	 106567
 65978 	  94908
 65978 	 117891
 65978 	 130665
 65978 	 126626
 65978 	  99477
 65978 	 129434
 65978 	 115173
 65978 	 128492
 65978 	 111666
 65978 	 103677
 65978 	 117884
 79171 	 102481
 79171 	 117884
 79171 	 126248
124881 	 130387
124881 	 126869
124881 	 126040
129421 	  94927
129421 	 129434
129421 	 115173
129421 	 104295
129421 	 124419
129421 	 101749
129421 	 124225
129421 	 128471
129421 	 124881
 98991 	 106567
 98991 	 101280
 98991 	 129644
 98991 	 111666
 98991 	 110588
 98991 	 124225
 98991 	 123976
 98991 	 124881
119884 	 110641
119884 	 110571
119884 	 101280
119884 	  99477
119884 	 130217
119884 	 125990
119884 	 115220
119884 	 127221
119884 	 102995
110974 	  94908
110974 	 117891
110974 	  99477
123022 	 127451
122171 	  94908
122171 	 110588
122171 	 101749
122171 	 115220
122171 	 102995
122171 	 110974
103973 	  65887
 52250 	 107458
  7303 	 131017
 82242 	 104295
 82242 	 101749
 82242 	 106697
 77586 	 129644
 77586 	 115173
 77586 	 125990
 77586 	 102481
 77586 	 126248
 77586 	 123976
128300 	  94927
128300 	  98252
128300 	 100172
 66886 	 111666
 74664 	 119680
 74664 	 122600
100737 	 102503
100737 	 115173
100737 	 104295
100737 	 125839
100737 	 101749
100737 	 126248
108765 	 101892
108765 	  98469
108765 	 101809
108765 	 100737
119270 	 127533
119270 	 128471
108254 	 106567
108254 	  94908
108254 	 124419
108254 	 125839
108254 	 103677
108254 	 115883
103038 	 117884
103038 	 102995
103038 	 128300
  7854 	  96511
  7854 	  95573
  7854 	 131018
  7854 	  95603
 66058 	  94908
 66058 	 124080
 66058 	 103677
 66058 	 117884
 66058 	 124225
 66058 	 129747
 94837 	 128471
 94837 	 128300
126274 	 124080
126274 	 126248
126274 	 110974
126274 	 128300
126274 	 108765
 41611 	 128397
 41611 	 126869
 60615 	 103813
 60615 	 102481
 60615 	 124177
 60615 	 108765
 68575 	 118052
 62617 	 126869
128707 	 130780
128707 	 100744
126992 	  96511
105872 	 118052
101248 	 103133
101248 	  98252
101248 	 115220
