 96738 	 113401 	 0.88 	 0.65
119111 	 102078 	 0.81 	 0.67
115220 	 115173 	 0.84 	 0.69
115220 	 104295 	 0.88 	 0.70
115220 	 103133 	 0.88 	 0.60
115220 	 101749 	 0.88 	 0.68
102995 	 115173 	 0.81 	 0.65
110898 	 124080 	 0.86 	 0.69
110974 	 117884 	 0.80 	 0.68
128300 	 124080 	 0.89 	 0.62
128300 	 117884 	 0.86 	 0.70
108765 	 123976 	 0.82 	 0.61
103038 	 115173 	 0.88 	 0.62
 86131 	  10274 	 0.84 	 0.68
  7854 	 114535 	 0.83 	 0.63
103084 	 115220 	 0.85 	 0.66
 96495 	  95790 	 0.83 	 0.64
