 95573 	 119680 	 0.42 	 0.71
 78533 	  88141 	 0.41 	 0.71
 52768 	  91563 	 0.43 	 0.71
 80370 	  52768 	 0.49 	 0.71
 80370 	   2986 	 0.40 	 0.71
106302 	  95573 	 0.46 	 0.71
 28241 	  39079 	 0.48 	 0.71
 28241 	  91563 	 0.49 	 0.71
 28241 	 122022 	 0.42 	 0.71
 95603 	 119680 	 0.42 	 0.71
 95603 	 106302 	 0.43 	 0.71
114535 	  39079 	 0.44 	 0.71
 96113 	 131018 	 0.46 	 0.71
 51289 	  52768 	 0.45 	 0.71
 51289 	   2986 	 0.44 	 0.71
 51289 	  94332 	 0.45 	 0.71
111407 	 113027 	 0.46 	 0.71
100909 	  94927 	 0.40 	 0.71
100909 	 117891 	 0.43 	 0.71
100909 	 126626 	 0.43 	 0.71
 65863 	  39079 	 0.44 	 0.71
 53672 	  80370 	 0.40 	 0.71
 53672 	  51289 	 0.44 	 0.71
129644 	  95573 	 0.44 	 0.71
 58481 	  39079 	 0.44 	 0.71
 58481 	  91563 	 0.46 	 0.71
 70646 	  52768 	 0.45 	 0.71
 70646 	  94332 	 0.45 	 0.71
 70646 	  53672 	 0.44 	 0.71
 53106 	  51289 	 0.41 	 0.78
126216 	  94332 	 0.42 	 0.71
126216 	  53672 	 0.49 	 0.71
 94785 	  39079 	 0.44 	 0.71
 94785 	  91563 	 0.41 	 0.71
 94785 	 122022 	 0.48 	 0.71
128492 	 100909 	 0.46 	 0.71
  2332 	  88141 	 0.41 	 0.71
 52894 	  53672 	 0.40 	 0.71
116522 	 110268 	 0.44 	 0.71
116522 	 124419 	 0.42 	 0.71
 76449 	  88141 	 0.41 	 0.71
 91880 	  95182 	 0.40 	 0.71
103133 	  94927 	 0.47 	 0.71
103133 	 129434 	 0.48 	 0.71
120065 	  50275 	 0.43 	 0.71
120065 	 105970 	 0.45 	 0.71
111666 	  95573 	 0.42 	 0.71
111666 	  95603 	 0.42 	 0.71
 73957 	  58481 	 0.47 	 0.71
 73957 	 114673 	 0.40 	 0.71
 85142 	  91563 	 0.43 	 0.71
 85142 	  80370 	 0.45 	 0.71
 85142 	 110268 	 0.41 	 0.71
 85142 	  70646 	 0.49 	 0.71
 79310 	 122022 	 0.42 	 0.71
122945 	 111407 	 0.41 	 0.71
114259 	 117081 	 0.47 	 0.71
 37464 	  80370 	 0.41 	 0.71
  2996 	  91563 	 0.43 	 0.71
  2996 	  80370 	 0.45 	 0.71
108174 	  70752 	 0.47 	 0.71
108174 	   8980 	 0.46 	 0.71
108174 	  73957 	 0.47 	 0.71
115220 	  94927 	 0.47 	 0.71
115220 	 117891 	 0.46 	 0.71
115220 	 128492 	 0.42 	 0.71
107489 	 124419 	 0.48 	 0.71
 48486 	  39079 	 0.48 	 0.71
 48486 	  91563 	 0.49 	 0.71
 48486 	 122022 	 0.45 	 0.71
 37931 	  80370 	 0.49 	 0.71
 37931 	 110268 	 0.41 	 0.71
 37931 	  70646 	 0.49 	 0.71
 37931 	  52894 	 0.45 	 0.71
127221 	  96511 	 0.48 	 0.71
127221 	 106302 	 0.49 	 0.71
127221 	 119617 	 0.41 	 0.71
 74286 	  88141 	 0.41 	 0.71
 27623 	   2251 	 0.44 	 0.71
 95781 	  95573 	 0.46 	 0.71
 95781 	  95603 	 0.46 	 0.71
 95781 	 127221 	 0.49 	 0.71
 65782 	 101160 	 0.41 	 0.71
 65782 	  70646 	 0.45 	 0.71
 65782 	  10274 	 0.40 	 0.71
116898 	 107489 	 0.46 	 0.71
 28201 	  70646 	 0.44 	 0.78
119717 	 119680 	 0.40 	 0.71
119717 	 125839 	 0.42 	 0.71
119717 	 124477 	 0.40 	 0.71
 95409 	 119717 	 0.42 	 0.71
124225 	 119617 	 0.46 	 0.71
124225 	  95781 	 0.49 	 0.71
119685 	 127221 	 0.46 	 0.71
119685 	 119717 	 0.46 	 0.71
119685 	 124225 	 0.46 	 0.71
121308 	  65863 	 0.44 	 0.71
121308 	   8179 	 0.44 	 0.71
128471 	 100909 	 0.42 	 0.71
128471 	 104295 	 0.44 	 0.71
128471 	 103133 	 0.44 	 0.71
128471 	 101749 	 0.44 	 0.71
128471 	 115220 	 0.42 	 0.71
 96223 	  96511 	 0.47 	 0.71
 96223 	 129644 	 0.44 	 0.71
 96223 	 125839 	 0.42 	 0.71
 70314 	  65782 	 0.40 	 0.71
  3715 	  80370 	 0.45 	 0.71
 69513 	 128762 	 0.49 	 0.78
 69513 	  48486 	 0.42 	 0.71
 69513 	  37931 	 0.43 	 0.71
126248 	 127221 	 0.44 	 0.71
  2267 	  39079 	 0.47 	 0.71
  2267 	 108127 	 0.42 	 0.71
   514 	  91563 	 0.43 	 0.71
   514 	  80370 	 0.45 	 0.71
   514 	  51289 	 0.45 	 0.71
   514 	  70646 	 0.45 	 0.71
 95790 	 119680 	 0.42 	 0.71
 95790 	 106302 	 0.41 	 0.71
 95790 	 129644 	 0.44 	 0.71
 95790 	  95781 	 0.46 	 0.71
 95350 	 114535 	 0.49 	 0.71
 95350 	  65863 	 0.46 	 0.71
 95350 	   2267 	 0.49 	 0.71
109399 	  52786 	 0.41 	 0.71
 94015 	  92250 	 0.43 	 0.71
 94015 	 105970 	 0.42 	 0.71
 94015 	 107458 	 0.49 	 0.71
117213 	  53672 	 0.40 	 0.71
117213 	 114673 	 0.43 	 0.71
 94005 	  39079 	 0.47 	 0.71
 94005 	  52894 	 0.46 	 0.71
 94005 	 121308 	 0.48 	 0.71
 94005 	  95350 	 0.49 	 0.71
123976 	 106302 	 0.49 	 0.71
123976 	 111666 	 0.42 	 0.71
123976 	  95781 	 0.49 	 0.71
 76438 	  88141 	 0.41 	 0.71
124881 	 116522 	 0.42 	 0.71
124881 	 107489 	 0.48 	 0.71
129421 	  52768 	 0.43 	 0.71
129421 	 105200 	 0.46 	 0.71
129421 	 102278 	 0.48 	 0.78
129421 	  94332 	 0.43 	 0.71
129421 	 114535 	 0.45 	 0.71
129421 	 103296 	 0.45 	 0.71
129421 	  85142 	 0.43 	 0.71
129421 	   2996 	 0.43 	 0.71
129421 	  37931 	 0.43 	 0.71
129421 	    514 	 0.43 	 0.71
129421 	  94005 	 0.45 	 0.71
110898 	 128974 	 0.48 	 0.71
 58883 	  90147 	 0.48 	 0.71
 58883 	  65863 	 0.47 	 0.71
 58883 	   8179 	 0.47 	 0.71
 58883 	 114673 	 0.41 	 0.71
 58883 	  90137 	 0.48 	 0.71
 58883 	  48486 	 0.41 	 0.71
119884 	 109086 	 0.49 	 0.71
110974 	 128974 	 0.44 	 0.71
122171 	 113027 	 0.45 	 0.71
122171 	 122945 	 0.40 	 0.71
103973 	 120065 	 0.45 	 0.78
111227 	  52786 	 0.45 	 0.71
121157 	 108174 	 0.47 	 0.71
 31394 	  94332 	 0.40 	 0.71
 81503 	  80370 	 0.49 	 0.71
 81503 	  70646 	 0.49 	 0.71
 81503 	  52894 	 0.41 	 0.71
116540 	  94015 	 0.40 	 0.71
  2268 	  39079 	 0.44 	 0.71
  2268 	  52894 	 0.46 	 0.71
  2268 	 121308 	 0.44 	 0.71
  2268 	 109086 	 0.46 	 0.71
  2268 	 129421 	 0.41 	 0.71
 92509 	  70752 	 0.48 	 0.71
 92509 	   8980 	 0.40 	 0.71
 92509 	  91880 	 0.43 	 0.71
 92509 	 121157 	 0.42 	 0.71
 82242 	  91563 	 0.45 	 0.71
 82242 	 122022 	 0.41 	 0.71
 82242 	  73957 	 0.44 	 0.71
 82242 	  58883 	 0.47 	 0.71
113681 	 111666 	 0.48 	 0.78
 66563 	  39079 	 0.47 	 0.71
 66563 	 108127 	 0.42 	 0.71
 66563 	 121308 	 0.44 	 0.71
