 59539 	 100617 	 0.14 	 0.29
 59539 	  88141 	 0.10 	 0.23
117891 	  59539 	 0.18 	 0.30
 39079 	 117976 	 0.19 	 0.20
 91563 	  88141 	 0.14 	 0.22
 80076 	  59539 	 0.12 	 0.28
 78533 	 100617 	 0.11 	 0.24
 78533 	  94908 	 0.18 	 0.20
 78533 	  94927 	 0.13 	 0.22
 78533 	 118052 	 0.19 	 0.23
 78533 	 102380 	 0.18 	 0.23
 78533 	 117891 	 0.13 	 0.21
 78533 	 119680 	 0.18 	 0.20
 78533 	 127242 	 0.11 	 0.21
 97838 	  78533 	 0.14 	 0.21
  2986 	 100617 	 0.19 	 0.22
  2986 	  96511 	 0.17 	 0.22
  2986 	 130387 	 0.18 	 0.27
  2986 	 119680 	 0.19 	 0.29
  5543 	  80076 	 0.17 	 0.21
 62372 	 100617 	 0.19 	 0.23
 62372 	  59539 	 0.12 	 0.27
 75030 	  78533 	 0.10 	 0.20
106205 	  59539 	 0.18 	 0.23
 15511 	  50275 	 0.19 	 0.20
 66388 	   2986 	 0.13 	 0.25
127533 	  78533 	 0.16 	 0.20
109693 	  52768 	 0.18 	 0.26
 99902 	  59539 	 0.15 	 0.28
 99902 	  78533 	 0.12 	 0.23
 18307 	  59539 	 0.12 	 0.25
 18307 	 118052 	 0.19 	 0.24
  8980 	  15511 	 0.18 	 0.21
 91848 	  52768 	 0.19 	 0.21
129131 	  78533 	 0.10 	 0.20
126626 	  59539 	 0.18 	 0.24
126626 	  78533 	 0.10 	 0.21
  9967 	  78533 	 0.18 	 0.20
113027 	   2986 	 0.19 	 0.21
114379 	  78533 	 0.15 	 0.20
131151 	  78533 	 0.17 	 0.22
 51213 	 100617 	 0.14 	 0.23
 51213 	  94927 	 0.18 	 0.23
 51213 	  59539 	 0.18 	 0.23
 51213 	 117891 	 0.18 	 0.23
 51213 	  93163 	 0.15 	 0.20
 51213 	 100225 	 0.17 	 0.20
 51213 	 130665 	 0.17 	 0.23
 51213 	  95573 	 0.18 	 0.21
 51213 	  97838 	 0.19 	 0.22
 51213 	  15511 	 0.17 	 0.24
 51213 	 110571 	 0.19 	 0.20
