 65863 	 114535 	 0.78 	 0.45
101544 	 119111 	 0.77 	 0.45
100142 	 129134 	 0.72 	 0.50
119685 	 100225 	 0.72 	 0.42
 96223 	 124225 	 0.75 	 0.46
 69513 	  76155 	 0.73 	 0.49
126248 	 119617 	 0.73 	 0.44
 86335 	  72992 	 0.73 	 0.42
123976 	  95603 	 0.75 	 0.46
110898 	  98469 	 0.76 	 0.42
115883 	 110571 	 0.74 	 0.46
 31394 	 205919 	 0.70 	 0.41
 31394 	  95182 	 0.77 	 0.45
  2268 	   2267 	 0.78 	 0.41
 66563 	 114535 	 0.78 	 0.45
101850 	 118052 	 0.78 	 0.48
101850 	 101486 	 0.76 	 0.46
103084 	 106244 	 0.71 	 0.45
124765 	  96495 	 0.71 	 0.47
