 94908 	 106567 	 0.71 	 0.26
110268 	  97838 	 0.72 	 0.21
102503 	 130665 	 0.75 	 0.25
 99477 	 100909 	 0.71 	 0.20
 85890 	  85402 	 0.71 	 0.25
115173 	  94927 	 0.72 	 0.26
115173 	 129434 	 0.76 	 0.26
128492 	 115173 	 0.71 	 0.26
 98252 	  99902 	 0.72 	 0.25
122945 	  97838 	 0.78 	 0.21
 99455 	 129434 	 0.72 	 0.25
110588 	 110641 	 0.79 	 0.26
122600 	 110588 	 0.72 	 0.26
117884 	 126626 	 0.74 	 0.26
106697 	 106567 	 0.76 	 0.26
106697 	 124419 	 0.73 	 0.26
128471 	 103813 	 0.75 	 0.26
102995 	 110641 	 0.75 	 0.26
 95513 	 113290 	 0.74 	 0.26
122891 	 122945 	 0.79 	 0.21
124881 	 124225 	 0.76 	 0.26
103091 	 101544 	 0.74 	 0.26
 98991 	 102278 	 0.72 	 0.20
110898 	 128471 	 0.76 	 0.26
 61753 	  85890 	 0.77 	 0.21
110974 	  94927 	 0.73 	 0.26
123022 	 110268 	 0.73 	 0.25
123022 	  95442 	 0.72 	 0.20
123022 	 122945 	 0.77 	 0.25
118234 	 103091 	 0.80 	 0.26
123045 	  97838 	 0.76 	 0.25
123045 	 122891 	 0.76 	 0.25
113681 	  95409 	 0.76 	 0.25
128300 	 102503 	 0.72 	 0.20
128300 	  99159 	 0.72 	 0.26
128300 	 113610 	 0.74 	 0.26
 66886 	  72992 	 0.70 	 0.22
108765 	 110571 	 0.78 	 0.26
108765 	 126626 	 0.73 	 0.26
108765 	 115258 	 0.76 	 0.26
126646 	 115173 	 0.78 	 0.26
126646 	  99455 	 0.73 	 0.25
103038 	 110641 	 0.71 	 0.26
 99548 	 102278 	 0.72 	 0.25
126274 	 103677 	 0.72 	 0.20
124069 	 106697 	 0.75 	 0.26
124069 	 124225 	 0.74 	 0.26
103084 	 124477 	 0.72 	 0.26
103084 	 124881 	 0.73 	 0.26
103084 	 126646 	 0.71 	 0.26
 95929 	  96900 	 0.76 	 0.26
102704 	 128300 	 0.72 	 0.20
124365 	 101510 	 0.71 	 0.25
113690 	 103084 	 0.72 	 0.26
123702 	 128300 	 0.77 	 0.26
 90406 	  61797 	 0.73 	 0.29
117793 	 102503 	 0.71 	 0.20
117793 	  99159 	 0.75 	 0.26
117793 	 113610 	 0.78 	 0.26
117793 	 102704 	 0.72 	 0.20
117793 	 123702 	 0.78 	 0.26
117344 	 101160 	 0.79 	 0.25
113639 	 129644 	 0.73 	 0.26
113639 	 125839 	 0.71 	 0.26
113639 	 111666 	 0.75 	 0.26
113639 	 126048 	 0.71 	 0.26
 98993 	 128300 	 0.72 	 0.26
 98993 	 117793 	 0.75 	 0.26
117925 	 103091 	 0.74 	 0.26
101626 	 129434 	 0.72 	 0.26
101626 	 126646 	 0.73 	 0.26
125231 	 124177 	 0.73 	 0.20
 95496 	  95513 	 0.72 	 0.26
124281 	 124881 	 0.74 	 0.26
118243 	 103091 	 0.72 	 0.26
112063 	 106567 	 0.79 	 0.26
 98306 	 110641 	 0.72 	 0.26
103607 	 123702 	 0.72 	 0.26
