129131 	 100225 	 0.67 	 0.38
127649 	 130387 	 0.60 	 0.40
 69026 	  65408 	 0.60 	 0.36
114535 	  80370 	 0.68 	 0.32
119111 	 118052 	 0.65 	 0.36
 58481 	  28241 	 0.65 	 0.31
101544 	 110571 	 0.60 	 0.36
101544 	  95442 	 0.63 	 0.40
115173 	 100225 	 0.66 	 0.39
115173 	  95573 	 0.68 	 0.37
115173 	 107934 	 0.63 	 0.33
115173 	 119111 	 0.63 	 0.33
104295 	 100225 	 0.63 	 0.39
104295 	  95573 	 0.66 	 0.40
104295 	 129131 	 0.61 	 0.32
102383 	 110571 	 0.60 	 0.40
125839 	  95573 	 0.61 	 0.36
125839 	 106205 	 0.68 	 0.37
 43129 	 114535 	 0.60 	 0.31
124080 	 118363 	 0.60 	 0.31
 97207 	 127242 	 0.65 	 0.34
116522 	  95573 	 0.61 	 0.33
103133 	 101544 	 0.67 	 0.35
 96012 	 124419 	 0.61 	 0.33
118768 	 101544 	 0.65 	 0.33
 85142 	   8179 	 0.66 	 0.33
 79310 	  39079 	 0.62 	 0.35
 99159 	 100225 	 0.62 	 0.39
 99159 	  95573 	 0.64 	 0.40
122945 	 118052 	 0.60 	 0.32
122945 	 104295 	 0.62 	 0.40
122945 	 103133 	 0.62 	 0.31
107458 	 124080 	 0.64 	 0.31
120998 	  95573 	 0.65 	 0.31
120998 	  91926 	 0.64 	 0.34
120998 	 116522 	 0.61 	 0.33
 92527 	 129131 	 0.60 	 0.36
101749 	 100225 	 0.63 	 0.38
101749 	 129131 	 0.61 	 0.32
101749 	 122945 	 0.62 	 0.39
115220 	  95573 	 0.66 	 0.37
115220 	 129131 	 0.61 	 0.36
115220 	  99159 	 0.63 	 0.40
115220 	 122945 	 0.62 	 0.34
117884 	 122945 	 0.64 	 0.39
124477 	 106205 	 0.66 	 0.35
 81262 	 205919 	 0.66 	 0.33
 81262 	  65408 	 0.68 	 0.31
127221 	 130780 	 0.66 	 0.34
127221 	 127649 	 0.60 	 0.39
106697 	  95573 	 0.63 	 0.38
106697 	 127242 	 0.61 	 0.31
106697 	 110268 	 0.65 	 0.36
106697 	 122945 	 0.60 	 0.36
 95781 	 102078 	 0.60 	 0.37
 95781 	  96012 	 0.60 	 0.33
124177 	  95573 	 0.65 	 0.35
124177 	 127242 	 0.60 	 0.31
124177 	  85972 	 0.62 	 0.31
124177 	 103133 	 0.60 	 0.36
124177 	 107489 	 0.63 	 0.33
 65782 	  94332 	 0.64 	 0.39
100142 	  58481 	 0.60 	 0.31
119717 	 111666 	 0.60 	 0.30
 95409 	  95573 	 0.61 	 0.37
124225 	 102380 	 0.64 	 0.30
 99213 	 117884 	 0.63 	 0.34
 98469 	 124080 	 0.64 	 0.38
 98469 	 103133 	 0.60 	 0.38
 98469 	 101749 	 0.66 	 0.40
 98469 	 117884 	 0.67 	 0.37
119685 	  95573 	 0.64 	 0.38
119685 	 119111 	 0.60 	 0.36
102995 	 100225 	 0.61 	 0.38
102995 	  95573 	 0.63 	 0.38
102995 	 127242 	 0.61 	 0.31
102995 	 122945 	 0.60 	 0.33
102995 	  98469 	 0.60 	 0.38
120346 	 101544 	 0.60 	 0.37
118432 	 119112 	 0.64 	 0.34
  2267 	 114535 	 0.68 	 0.34
  2267 	   8179 	 0.63 	 0.32
107890 	 113027 	 0.66 	 0.31
 95790 	 120998 	 0.65 	 0.30
 95790 	 124177 	 0.68 	 0.32
101809 	 117884 	 0.65 	 0.37
101809 	 124177 	 0.66 	 0.37
123976 	  96738 	 0.62 	 0.40
117950 	 101673 	 0.61 	 0.36
129421 	 101892 	 0.62 	 0.32
103091 	 120346 	 0.60 	 0.39
110898 	 101544 	 0.60 	 0.36
110898 	  73957 	 0.65 	 0.31
100744 	 131017 	 0.62 	 0.35
118234 	 101280 	 0.61 	 0.35
118234 	 118768 	 0.63 	 0.33
115883 	 127649 	 0.60 	 0.32
121157 	 100225 	 0.69 	 0.40
121157 	  99902 	 0.60 	 0.40
121157 	 115173 	 0.60 	 0.35
121157 	 126974 	 0.61 	 0.37
113681 	  95573 	 0.60 	 0.35
 66563 	  65863 	 0.63 	 0.35
 66563 	   8179 	 0.68 	 0.31
 66563 	  94005 	 0.68 	 0.38
128300 	  95442 	 0.61 	 0.39
128300 	 122945 	 0.60 	 0.38
101850 	 107934 	 0.62 	 0.30
101850 	 124080 	 0.66 	 0.37
101850 	 106697 	 0.68 	 0.34
101850 	 102995 	 0.68 	 0.38
101850 	 128300 	 0.66 	 0.36
103733 	 129208 	 0.65 	 0.37
106244 	 129131 	 0.62 	 0.31
106244 	  96012 	 0.68 	 0.32
106244 	  98469 	 0.66 	 0.39
106244 	  95513 	 0.60 	 0.31
100737 	 117884 	 0.65 	 0.37
100737 	 124177 	 0.66 	 0.37
108765 	  92509 	 0.60 	 0.35
119270 	 115173 	 0.61 	 0.33
108254 	 110588 	 0.60 	 0.34
103038 	 119111 	 0.63 	 0.31
126048 	 107934 	 0.65 	 0.35
 86131 	  81262 	 0.61 	 0.31
 86131 	  48728 	 0.66 	 0.36
  7854 	   8179 	 0.68 	 0.31
 66058 	  28201 	 0.61 	 0.35
 66058 	  94005 	 0.68 	 0.30
 66058 	   2268 	 0.68 	 0.30
119890 	  58481 	 0.66 	 0.33
103084 	 100225 	 0.61 	 0.38
103084 	  95573 	 0.63 	 0.36
103084 	 127242 	 0.61 	 0.33
103084 	 107934 	 0.65 	 0.31
103084 	 127855 	 0.63 	 0.31
103084 	  96012 	 0.62 	 0.32
117924 	 104295 	 0.60 	 0.33
117924 	 110588 	 0.60 	 0.31
117924 	 101749 	 0.60 	 0.32
117924 	 115220 	 0.60 	 0.30
117924 	 120346 	 0.62 	 0.32
128707 	   7012 	 0.62 	 0.33
128707 	 101365 	 0.60 	 0.31
 96495 	 130986 	 0.62 	 0.31
 96495 	 115173 	 0.62 	 0.35
 96495 	 104295 	 0.60 	 0.36
 96495 	 103133 	 0.60 	 0.38
 96495 	 120998 	 0.62 	 0.35
 96495 	 101749 	 0.60 	 0.37
 96495 	 115220 	 0.60 	 0.35
101248 	 103091 	 0.65 	 0.34
124765 	 110268 	 0.63 	 0.34
 95929 	 115220 	 0.61 	 0.32
 97422 	 110641 	 0.61 	 0.39
 97422 	 104295 	 0.66 	 0.39
 97422 	 124080 	 0.64 	 0.36
 97422 	 103133 	 0.60 	 0.37
 97422 	 101749 	 0.66 	 0.38
 97422 	 115220 	 0.66 	 0.39
 97422 	 117884 	 0.67 	 0.35
 97422 	 106697 	 0.60 	 0.38
 97422 	 102995 	 0.60 	 0.36
 97422 	  95513 	 0.60 	 0.39
 97422 	 106244 	 0.66 	 0.37
113690 	 106205 	 0.66 	 0.35
 94367 	 122945 	 0.63 	 0.34
108883 	  96495 	 0.61 	 0.37
128822 	 131017 	 0.63 	 0.39
128822 	 101365 	 0.63 	 0.30
128822 	 100744 	 0.62 	 0.36
128822 	  92509 	 0.63 	 0.31
128822 	 128707 	 0.67 	 0.36
128975 	 118052 	 0.61 	 0.36
128975 	 130387 	 0.60 	 0.40
128975 	 126721 	 0.61 	 0.38
123702 	 129131 	 0.60 	 0.37
117793 	  95442 	 0.61 	 0.38
117793 	 122945 	 0.60 	 0.37
117793 	 101486 	 0.61 	 0.39
117793 	 101850 	 0.66 	 0.35
125108 	 100744 	 0.61 	 0.36
113639 	 100225 	 0.62 	 0.38
113639 	  95573 	 0.68 	 0.38
113639 	 127649 	 0.60 	 0.33
113639 	  95603 	 0.61 	 0.33
113639 	  96012 	 0.61 	 0.34
113639 	 107489 	 0.66 	 0.33
113639 	 127382 	 0.60 	 0.34
 98993 	 100225 	 0.62 	 0.39
 98993 	  95573 	 0.64 	 0.40
 98993 	 115220 	 0.63 	 0.40
129520 	 100225 	 0.62 	 0.40
117925 	  95603 	 0.63 	 0.38
107802 	 108273 	 0.61 	 0.37
125120 	 100142 	 0.61 	 0.37
125120 	 100744 	 0.61 	 0.36
101626 	 100225 	 0.66 	 0.38
101626 	  95573 	 0.68 	 0.36
101626 	 107934 	 0.63 	 0.32
101626 	 119111 	 0.63 	 0.32
101626 	 121157 	 0.60 	 0.33
101626 	 101850 	 0.61 	 0.33
101626 	 119270 	 0.61 	 0.36
101626 	  96495 	 0.62 	 0.34
 95496 	 103733 	 0.67 	 0.32
 97373 	 117884 	 0.65 	 0.34
 97373 	 124177 	 0.60 	 0.33
124281 	  96495 	 0.61 	 0.35
 89982 	  81262 	 0.66 	 0.35
 89982 	  48728 	 0.66 	 0.36
 89982 	  86570 	 0.66 	 0.36
105591 	 102078 	 0.60 	 0.31
105591 	 128975 	 0.67 	 0.33
128928 	  95573 	 0.60 	 0.39
128928 	  95790 	 0.67 	 0.37
128928 	 128707 	 0.65 	 0.31
118243 	 101850 	 0.68 	 0.39
118243 	 124365 	 0.60 	 0.38
112063 	 100225 	 0.63 	 0.38
112063 	  95573 	 0.66 	 0.39
112063 	 107934 	 0.61 	 0.32
112063 	 129131 	 0.61 	 0.32
112063 	 122945 	 0.62 	 0.39
112063 	  98469 	 0.66 	 0.39
112063 	 117924 	 0.60 	 0.31
112063 	  96495 	 0.60 	 0.36
112063 	  95929 	 0.61 	 0.33
112063 	  97422 	 0.66 	 0.38
130531 	 113639 	 0.60 	 0.32
 92655 	  95409 	 0.60 	 0.32
  8991 	  61674 	 0.60 	 0.35
  8991 	  58385 	 0.60 	 0.35
113084 	 123976 	 0.62 	 0.31
 98306 	 119111 	 0.61 	 0.31
 98306 	 117925 	 0.65 	 0.39
