117976 	 130387 	 0.44 	 0.09
110641 	 100617 	 0.41 	 0.01
100225 	 110641 	 0.43 	 0.03
130665 	 100617 	 0.45 	 0.05
 80076 	 130387 	 0.42 	 0.05
 80076 	 128397 	 0.45 	 0.01
126869 	  80076 	 0.41 	 0.05
 97838 	 100617 	 0.46 	 0.07
 95182 	   4793 	 0.46 	 0.03
 75030 	  76155 	 0.42 	 0.09
106302 	 106567 	 0.45 	 0.08
106302 	  94908 	 0.46 	 0.03
106302 	  94927 	 0.40 	 0.08
106302 	 117891 	 0.45 	 0.08
106302 	 110641 	 0.42 	 0.02
127533 	 100617 	 0.50 	 0.07
127533 	 110641 	 0.42 	 0.03
127533 	  97838 	 0.44 	 0.07
110571 	 106302 	 0.41 	 0.08
 99902 	 106302 	 0.41 	 0.05
130780 	  80076 	 0.41 	 0.06
125052 	 130387 	 0.45 	 0.07
125052 	 126869 	 0.47 	 0.07
126200 	  80076 	 0.42 	 0.05
126626 	 100617 	 0.44 	 0.01
126626 	 100225 	 0.46 	 0.03
126626 	  95573 	 0.43 	 0.03
126626 	 106302 	 0.41 	 0.02
124999 	 130387 	 0.42 	 0.07
124999 	 126869 	 0.44 	 0.07
 65408 	   4793 	 0.46 	 0.03
 65408 	   9967 	 0.41 	 0.02
101280 	 110641 	 0.45 	 0.03
101280 	  97838 	 0.43 	 0.07
110268 	  94927 	 0.42 	 0.08
110268 	 117891 	 0.40 	 0.08
101160 	 100617 	 0.44 	 0.05
101160 	 117891 	 0.42 	 0.08
101160 	  99902 	 0.46 	 0.05
 63310 	   4793 	 0.47 	 0.03
 63310 	  90154 	 0.50 	 0.05
 63310 	   9967 	 0.44 	 0.02
 63310 	  85402 	 0.43 	 0.09
 95442 	 100617 	 0.49 	 0.09
 95442 	  94908 	 0.42 	 0.02
 95442 	  94927 	 0.44 	 0.06
 95442 	 117891 	 0.45 	 0.06
 95442 	 101280 	 0.50 	 0.09
 95442 	 103813 	 0.43 	 0.09
  7012 	  80076 	 0.45 	 0.09
 69026 	   4793 	 0.41 	 0.02
 96113 	  96738 	 0.40 	 0.04
129859 	 130387 	 0.42 	 0.03
129859 	 126869 	 0.44 	 0.03
102078 	 100617 	 0.42 	 0.07
102078 	  99902 	 0.45 	 0.07
102503 	 106567 	 0.45 	 0.06
102503 	 110268 	 0.41 	 0.06
102503 	 101160 	 0.45 	 0.06
102503 	 102078 	 0.41 	 0.09
122840 	 100617 	 0.44 	 0.05
122840 	  94927 	 0.40 	 0.08
122840 	  99902 	 0.44 	 0.05
100909 	 100617 	 0.48 	 0.02
100909 	 106302 	 0.42 	 0.03
100909 	 127533 	 0.41 	 0.04
100909 	 101280 	 0.43 	 0.04
 99477 	 101160 	 0.45 	 0.06
 99477 	  95442 	 0.48 	 0.05
 99477 	 122840 	 0.43 	 0.06
 75641 	  63310 	 0.41 	 0.04
131017 	 129134 	 0.45 	 0.08
101510 	 117976 	 0.43 	 0.09
101510 	 127533 	 0.46 	 0.09
101510 	 129131 	 0.40 	 0.09
101510 	 101280 	 0.50 	 0.09
101510 	 103813 	 0.45 	 0.09
127855 	 131017 	 0.43 	 0.06
127451 	 127649 	 0.47 	 0.06
 31770 	   9595 	 0.43 	 0.06
 31770 	  90147 	 0.43 	 0.06
119325 	  96511 	 0.42 	 0.06
119325 	  95573 	 0.41 	 0.09
119325 	  95603 	 0.44 	 0.09
119325 	  96113 	 0.40 	 0.02
119325 	 117951 	 0.41 	 0.09
129644 	 130665 	 0.49 	 0.08
129644 	  95442 	 0.40 	 0.06
129644 	 102503 	 0.47 	 0.06
101544 	  99902 	 0.42 	 0.07
101544 	  96113 	 0.41 	 0.04
